brand,region,sales
Jaguar,Poland,266
Saturn,South Africa,148
Honda,America,260
Geo,Ireland,190
Dodge,Poland,59
Hummer,South Africa,442
Volkswagen,America,105
Volkswagen,Ireland,398
Pontiac,Poland,332
Mercedes-Benz,South Africa,221
Subaru,America,31
Daihatsu,Ireland,150
Subaru,Poland,62
Ford,South Africa,107
Honda,America,116
Ford,Ireland,292
Chevrolet,Poland,299
Pontiac,South Africa,300
Mercury,America,73
Mitsubishi,Ireland,398
Nissan,Poland,97
Infiniti,South Africa,453
Chevrolet,America,206
Acura,Ireland,331
Cadillac,Poland,344
Acura,South Africa,442
Mercedes-Benz,America,221
Ford,Ireland,32
Cadillac,Poland,394
Lincoln,South Africa,63
Saturn,America,197
Land Rover,Ireland,401
Ford,Poland,346
Hyundai,South Africa,485
Acura,America,67
Infiniti,Ireland,481
BMW,Poland,302
Pontiac,South Africa,497
Dodge,America,495
Volvo,Ireland,268
Audi,Poland,276
Honda,South Africa,92
Chevrolet,America,247
Nissan,Ireland,351
Volvo,Poland,241
Ford,South Africa,56
Volvo,India,227
Toyota,Australia,148
Audi,Srilanka,223
Ford,India,479
Chrysler,Australia,50
Acura,Srilanka,166
Mazda,India,339
Pontiac,Australia,156
Chevrolet,Srilanka,113
Buick,India,12
Mitsubishi,Australia,57
Kia,Srilanka,85
GMC,India,45
Mercedes-Benz,Australia,131
Chevrolet,Srilanka,114
Land Rover,India,380
Chevrolet,Australia,431
Buick,Srilanka,223
Lincoln,India,170
Dodge,Australia,86
Subaru,Srilanka,178
GMC,India,454
Volkswagen,South Africa,231
GMC,America,406
Mazda,Ireland,105
Ford,Poland,451
Chevrolet,South Africa,186
Subaru,America,285
Toyota,Ireland,286
Volkswagen,Poland,485
Volkswagen,South Africa,131
Lexus,America,330
Mitsubishi,Ireland,155
Mercedes-Benz,Poland,119
Bentley,South Africa,348
Ford,America,297
GMC,Ireland,396
Kia,Poland,258
Ford,South Africa,425
Suzuki,America,68
Jeep,Ireland,378
Ford,Poland,125
Ford,South Africa,210
BMW,America,317
Jaguar,Ireland,5
Acura,Poland,450
Porsche,South Africa,261
GMC,America,267
Infiniti,Ireland,46
Volkswagen,Poland,479
Hyundai,South Africa,165
Buick,America,5
Toyota,Ireland,374
Mercury,Poland,410
BMW,South Africa,107
Chevrolet,America,456
Chevrolet,Ireland,83
Porsche,Poland,260
Cadillac,South Africa,373
Mercury,America,202
Buick,Ireland,329
Honda,Poland,375
Land Rover,South Africa,294
Nissan,America,147
Subaru,Ireland,156
Isuzu,Poland,286
Chevrolet,South Africa,275
Chevrolet,America,159
Ford,Ireland,66
Chrysler,Poland,162
Pontiac,South Africa,110
Chevrolet,India,187
Acura,Australia,474
GMC,Srilanka,247
Volkswagen,India,284
Infiniti,Australia,427
Chevrolet,Srilanka,373
Nissan,India,408
Aston Martin,Australia,324
BMW,Srilanka,185
Buick,India,185
Toyota,Australia,282
Plymouth,Srilanka,264
Toyota,India,437
Chevrolet,Australia,393
Ford,Srilanka,296
Mercedes-Benz,India,379
Mercury,Australia,106
Buick,Srilanka,429
Infiniti,India,198
Ford,Australia,180
Mercury,Srilanka,222
Ford,India,275
Chevrolet,South Africa,427
Subaru,America,178
Mazda,Ireland,456
Audi,Poland,402
Mitsubishi,South Africa,156
Porsche,America,12
Toyota,Ireland,41
Mazda,Poland,100
Mercedes-Benz,South Africa,269
Porsche,America,7
Pontiac,Ireland,473
Volkswagen,Poland,279
Infiniti,South Africa,5
Mitsubishi,America,127
Chevrolet,Ireland,333
Mitsubishi,Poland,330
Isuzu,South Africa,355
Mercedes-Benz,America,147
Land Rover,Ireland,125
Lincoln,Poland,314
Pontiac,South Africa,424
Acura,America,223
GMC,Ireland,206
Hyundai,Poland,191
Lincoln,South Africa,361
Buick,America,432
Ford,Ireland,248
Ford,Poland,456
Toyota,South Africa,440
MINI,America,367
Mercedes-Benz,Ireland,428
Mazda,Poland,175
Volkswagen,South Africa,134
Chevrolet,America,486
Ford,Ireland,323
Dodge,Poland,332
Suzuki,South Africa,250
Ford,America,498
Buick,Ireland,394
Toyota,Poland,211
Chrysler,South Africa,403
Acura,America,213
Ford,Ireland,144
Honda,Poland,303
Hyundai,South Africa,111
Pontiac,America,378
Pontiac,Ireland,31
Isuzu,Poland,263
Volkswagen,South Africa,216
Chevrolet,India,17
Toyota,Australia,414
Nissan,Srilanka,272
Aston Martin,India,175
Dodge,Australia,301
Dodge,Srilanka,257
Subaru,India,360
Ferrari,Australia,40
Mazda,Srilanka,24
Honda,India,316
Toyota,Australia,236
Lexus,Srilanka,53
Subaru,India,35
Mercury,Australia,51
Mercedes-Benz,Srilanka,330
Ford,India,426
Honda,Australia,403
Saturn,Srilanka,208
Nissan,India,361
Subaru,Australia,457
Lotus,Srilanka,159
Land Rover,India,168
Toyota,South Africa,39
Honda,America,384
Chevrolet,Ireland,19
Oldsmobile,Poland,117
Hyundai,South Africa,2
Mitsubishi,America,122
Dodge,Ireland,65
Mercedes-Benz,Poland,180
Toyota,South Africa,1
Ford,America,304
Chevrolet,Ireland,244
Mercedes-Benz,Poland,426
Alfa Romeo,South Africa,160
Toyota,America,209
Mercedes-Benz,Ireland,60
Honda,Poland,264
Lincoln,South Africa,456
GMC,America,63
Subaru,Ireland,409
Ford,Poland,32
Lincoln,South Africa,11
Ford,America,387
Mercedes-Benz,Ireland,42
Dodge,Poland,425
Lexus,South Africa,435
Subaru,America,495
Honda,Ireland,26
Ford,Poland,204
Chevrolet,South Africa,122
Porsche,America,499
Lotus,Ireland,44
Honda,Poland,93
Dodge,South Africa,407
Plymouth,America,94
Audi,Ireland,45
GMC,Poland,334
Aston Martin,South Africa,467
Geo,America,84
Mitsubishi,Ireland,88
Volkswagen,Poland,377
Porsche,South Africa,266
Mitsubishi,America,142
Cadillac,Ireland,62
Mercedes-Benz,Poland,284
Audi,South Africa,378
Kia,America,169
Maserati,Ireland,381
GMC,Poland,12
Dodge,South Africa,394
Infiniti,India,278
Bentley,Australia,93
Mercedes-Benz,Srilanka,0
Ford,India,404
Toyota,Australia,208
Lincoln,Srilanka,484
GMC,India,72
Suzuki,Australia,150
Subaru,Srilanka,334
Volkswagen,India,192
Dodge,Australia,135
Toyota,Srilanka,282
Lincoln,India,187
GMC,Australia,336
Ford,Srilanka,103
Honda,India,255
Mitsubishi,Australia,175
Pontiac,Srilanka,298
Chevrolet,India,496
Mercedes-Benz,Australia,131
Isuzu,Srilanka,355
BMW,India,456
Dodge,South Africa,230
Dodge,America,203
Dodge,Ireland,127
Chrysler,Poland,276
GMC,South Africa,152
Chevrolet,America,294
Lincoln,Ireland,355
Ford,Poland,308
Mitsubishi,South Africa,14
Volkswagen,America,280
Mazda,Ireland,266
Oldsmobile,Poland,205
Ford,South Africa,332
Mercedes-Benz,America,393
Volkswagen,Ireland,445
Acura,Poland,347
Aston Martin,South Africa,396
Subaru,America,361
Chevrolet,Ireland,250
Mitsubishi,Poland,158
Toyota,South Africa,138
Dodge,America,36
Ford,Ireland,175
Dodge,Poland,431
Chevrolet,South Africa,184
Ford,America,4
Lexus,Ireland,177
Chevrolet,Poland,400
Ford,South Africa,7
Eagle,America,331
Porsche,Ireland,116
Hummer,Poland,351
GMC,South Africa,353
Jeep,America,264
Audi,Ireland,185
Buick,Poland,410
Mazda,South Africa,59
Ford,America,369
Chevrolet,Ireland,492
Nissan,Poland,74
Ford,South Africa,274
Audi,America,94
Cadillac,Ireland,423
Mercedes-Benz,Poland,492
Aston Martin,South Africa,488
Chevrolet,America,271
Buick,Ireland,315
Ford,Poland,135
Chevrolet,South Africa,123
BMW,India,477
Mitsubishi,Australia,481
Audi,Srilanka,350
Isuzu,India,424
Volkswagen,Australia,212
Mercedes-Benz,Srilanka,77
Mitsubishi,India,321
Subaru,Australia,241
Chevrolet,Srilanka,99
Mitsubishi,India,371
Isuzu,Australia,106
GMC,Srilanka,392
Lexus,India,446
Volkswagen,Australia,432
Aston Martin,Srilanka,364
GMC,India,464
Buick,Australia,343
Suzuki,Srilanka,57
Volkswagen,India,231
Ford,Australia,394
BMW,Srilanka,253
Lincoln,India,436
Nissan,South Africa,89
Jeep,America,254
Lexus,Ireland,320
Volkswagen,Poland,500
Mazda,South Africa,131
Lotus,America,403
Cadillac,Ireland,427
Ford,Poland,182
Buick,South Africa,366
Toyota,America,145
Chevrolet,Ireland,43
Honda,Poland,356
Mercedes-Benz,South Africa,491
Nissan,America,44
Bentley,Ireland,82
Ford,Poland,461
Mazda,South Africa,437
Toyota,America,460
Mercury,Ireland,317
Pontiac,Poland,15
Honda,South Africa,45
Pontiac,America,9
Mazda,Ireland,214
Ford,Poland,345
Pontiac,South Africa,24
Audi,America,356
Chrysler,Ireland,140
Chrysler,Poland,57
BMW,South Africa,171
Chevrolet,America,102
Mazda,Ireland,153
Nissan,Poland,234
Ford,South Africa,172
Chevrolet,America,74
Ford,Ireland,23
Volkswagen,Poland,454
Ford,South Africa,489
Ford,America,23
Mazda,Ireland,152
Chevrolet,Poland,76
GMC,South Africa,61
Hummer,America,53
Chrysler,Ireland,379
Land Rover,Poland,326
Jaguar,South Africa,87
Suzuki,America,443
Audi,Ireland,320
Pontiac,Poland,331
Dodge,South Africa,474
Ford,India,170
Honda,Australia,147
Bentley,Srilanka,116
Acura,India,135
BMW,Australia,318
GMC,Srilanka,20
Pontiac,India,238
Lincoln,Australia,364
Lincoln,Srilanka,187
Pontiac,India,399
Ford,Australia,398
Chevrolet,Srilanka,303
Mazda,India,465
Saab,Australia,338
Audi,Srilanka,355
Land Rover,India,462
Toyota,Australia,450
GMC,Srilanka,483
Honda,India,394
Lincoln,Australia,477
Lincoln,Srilanka,101
Chevrolet,India,41
Ford,South Africa,336
GMC,America,406
Dodge,Ireland,395
Hummer,Poland,407
BMW,South Africa,490
Chevrolet,America,251
Lotus,Ireland,92
Mitsubishi,Poland,52
Ford,South Africa,232
Hyundai,America,144
Dodge,Ireland,348
GMC,Poland,309
Honda,South Africa,214
Ford,America,275
Mitsubishi,Ireland,185
Chrysler,Poland,280
Nissan,South Africa,2
Mercedes-Benz,America,204
Geo,Ireland,195
Acura,Poland,114
Subaru,South Africa,488
Honda,America,169
Kia,Ireland,448
Mercedes-Benz,Poland,17
Nissan,South Africa,363
Dodge,America,198
Nissan,Ireland,388
Chevrolet,Poland,155
Ford,South Africa,89
Oldsmobile,America,112
Dodge,Ireland,5
Ford,Poland,369
Chevrolet,South Africa,394
Honda,America,141
Acura,Ireland,281
Rolls-Royce,Poland,335
Volkswagen,South Africa,308
GMC,America,407
Plymouth,Ireland,249
Plymouth,Poland,354
Pontiac,South Africa,312
Pontiac,America,470
Pontiac,Ireland,55
Dodge,Poland,4
Dodge,South Africa,293
Lotus,America,133
Toyota,Ireland,22
Audi,Poland,221
Hyundai,South Africa,228
Volkswagen,India,123
Volkswagen,Australia,314
Volkswagen,Srilanka,134
Mercury,India,215
Mazda,Australia,221
Mitsubishi,Srilanka,166
Mazda,India,418
Kia,Australia,315
Hillman,Srilanka,69
Suzuki,India,249
Dodge,Australia,105
Audi,Srilanka,29
Toyota,India,398
GMC,Australia,242
Toyota,Srilanka,487
Scion,India,202
Lexus,Australia,447
Dodge,Srilanka,130
Dodge,India,305
Toyota,Australia,220
Honda,Srilanka,368
Porsche,India,467
Toyota,South Africa,78
Saab,America,314
Mercedes-Benz,Ireland,290
Mazda,Poland,468
Pontiac,South Africa,349
Dodge,America,442
Nissan,Ireland,416
Chevrolet,Poland,315
Mazda,South Africa,172
Toyota,America,388
Honda,Ireland,457
Jeep,Poland,212
Toyota,South Africa,419
Subaru,America,24
Dodge,Ireland,262
Ford,Poland,496
Audi,South Africa,439
Ford,America,167
Isuzu,Ireland,307
Mitsubishi,Poland,18
Subaru,South Africa,149
Pontiac,America,440
Volkswagen,Ireland,476
Pontiac,Poland,6
Lexus,South Africa,39
Honda,America,97
Oldsmobile,Ireland,184
Subaru,Poland,253
Toyota,South Africa,292
Volvo,America,134
GMC,Ireland,336
Saab,Poland,284
Toyota,South Africa,236
Mitsubishi,America,465
Toyota,Ireland,363
Buick,Poland,66
Lincoln,South Africa,339
Chevrolet,America,32
Toyota,Ireland,144
Chevrolet,Poland,454
Ford,South Africa,55
GMC,America,381
BMW,Ireland,220
Subaru,Poland,263
Chrysler,South Africa,304
Mitsubishi,America,148
Mitsubishi,Ireland,433
Saab,Poland,59
Chevrolet,South Africa,21
Volkswagen,India,150
Bentley,Australia,285
Infiniti,Srilanka,113
Volkswagen,India,171
Oldsmobile,Australia,489
Land Rover,Srilanka,70
Subaru,India,93
BMW,Australia,146
Chevrolet,Srilanka,416
GMC,India,366
Pontiac,Australia,398
Volkswagen,Srilanka,403
Oldsmobile,India,459
Mitsubishi,Australia,170
Land Rover,Srilanka,142
Audi,India,374
Dodge,Australia,39
GMC,Srilanka,19
Infiniti,India,327
Toyota,Australia,477
Mercedes-Benz,Srilanka,384
Mazda,India,10
GMC,South Africa,137
Ferrari,America,166
Ford,Ireland,199
Dodge,Poland,49
Subaru,South Africa,78
Nissan,America,495
Dodge,Ireland,259
Hummer,Poland,263
Dodge,South Africa,226
Aston Martin,America,263
Pontiac,Ireland,5
BMW,Poland,192
GMC,South Africa,258
Mitsubishi,America,267
GMC,Ireland,91
Nissan,Poland,360
Mercedes-Benz,South Africa,451
Isuzu,America,149
Dodge,Ireland,124
GMC,Poland,455
Volvo,South Africa,361
Jeep,America,425
Ford,Ireland,6
Ferrari,Poland,127
Ford,South Africa,203
Nissan,America,203
Acura,Ireland,434
Jeep,Poland,249
Chrysler,South Africa,7
Hyundai,America,260
Honda,Ireland,7
Maybach,Poland,299
Eagle,South Africa,1
Bentley,America,257
Audi,Ireland,73
Lotus,Poland,185
Ford,South Africa,114
Chevrolet,America,411
Pontiac,Ireland,35
Volkswagen,Poland,293
Ford,South Africa,351
Chevrolet,America,298
Mercedes-Benz,Ireland,415
Jensen,Poland,206
Cadillac,South Africa,162
Ford,America,154
BMW,Ireland,31
Volkswagen,Poland,111
Jeep,South Africa,95
Acura,India,243
Jaguar,Australia,184
Porsche,Srilanka,343
GMC,India,251
Pontiac,Australia,117
Buick,Srilanka,476
Ford,India,98
Chevrolet,Australia,480
Ford,Srilanka,460
Dodge,India,191
Honda,Australia,160
BMW,Srilanka,242
Subaru,India,111
Subaru,Australia,45
Lincoln,Srilanka,223
Dodge,India,447
Volkswagen,Australia,98
Honda,Srilanka,119
Ford,India,234
Bentley,Australia,220
Pontiac,Srilanka,409
Mercedes-Benz,India,344
Acura,South Africa,274
Mercedes-Benz,America,22
Ford,Ireland,118
Dodge,Poland,351
Mazda,South Africa,498
Lincoln,America,110
Ford,Ireland,316
GMC,Poland,491
Chrysler,South Africa,127
Chevrolet,America,131
Ford,Ireland,218
Oldsmobile,Poland,40
Mazda,South Africa,65
Buick,America,415
Dodge,Ireland,147
Mercedes-Benz,Poland,182
Bentley,South Africa,183
Ford,America,467
BMW,Ireland,365
Acura,Poland,237
Bentley,South Africa,395
Jeep,America,131
Mazda,Ireland,463
Ford,Poland,434
Mercedes-Benz,South Africa,238
Lexus,America,481
Chevrolet,Ireland,318
Mitsubishi,Poland,454
Pontiac,South Africa,474
Pontiac,America,94
BMW,Ireland,113
Mercury,Poland,200
Volkswagen,South Africa,158
Toyota,America,194
Cadillac,Ireland,247
Mercury,Poland,426
Subaru,South Africa,451
Subaru,America,10
Jeep,Ireland,271
Lexus,Poland,104
Lexus,South Africa,190
BMW,America,198
Chevrolet,Ireland,62
Chevrolet,Poland,128
Toyota,South Africa,95
Honda,America,156
Ferrari,Ireland,485
Spyker,Poland,429
Saab,South Africa,216
Oldsmobile,India,272
Dodge,Australia,488
Ford,Srilanka,223
Volvo,India,135
Nissan,Australia,323
Mercury,Srilanka,184
Nissan,India,461
Honda,Australia,214
Mercury,Srilanka,209
Kia,India,338
Volkswagen,Australia,337
Oldsmobile,Srilanka,244
Chevrolet,India,362
GMC,Australia,272
Kia,Srilanka,451
Plymouth,India,262
Mitsubishi,Australia,379
GMC,Srilanka,327
Porsche,India,200
Kia,Australia,144
Mercedes-Benz,Srilanka,244
Chevrolet,India,344
Oldsmobile,South Africa,225
Chrysler,America,177
Buick,Ireland,55
Cadillac,Poland,42
Ram,South Africa,151
Mazda,America,51
BMW,Ireland,358
Jaguar,Poland,380
Toyota,South Africa,74
BMW,America,42
Mitsubishi,Ireland,135
Plymouth,Poland,440
Kia,South Africa,291
GMC,America,471
GMC,Ireland,193
Audi,Poland,191
Fiat,South Africa,471
Ford,America,183
Pontiac,Ireland,465
Dodge,Poland,307
Panoz,South Africa,245
Toyota,America,416
Volkswagen,Ireland,457
Volvo,Poland,2
Volkswagen,South Africa,39
Hyundai,America,121
BMW,Ireland,153
Buick,Poland,71
Cadillac,South Africa,347
Toyota,America,394
BMW,Ireland,202
Hyundai,Poland,492
Buick,South Africa,221
Jaguar,America,279
BMW,Ireland,416
Audi,Poland,78
Toyota,South Africa,6
GMC,America,255
Lincoln,Ireland,49
Chevrolet,Poland,171
Mitsubishi,South Africa,287
Porsche,America,140
Toyota,Ireland,110
BMW,Poland,201
Ford,South Africa,312
Mercury,America,14
Aston Martin,Ireland,387
Buick,Poland,457
Pontiac,South Africa,481
Toyota,India,123
Studebaker,Australia,110
Dodge,Srilanka,387
Dodge,India,99
Acura,Australia,97
Hummer,Srilanka,204
Oldsmobile,India,279
Acura,Australia,194
Ford,Srilanka,314
Mitsubishi,India,201
Hyundai,Australia,220
Plymouth,Srilanka,303
Buick,India,384
Infiniti,Australia,251
Dodge,Srilanka,374
Audi,India,228
Mercury,Australia,408
Mercury,Srilanka,282
Acura,India,124
Suzuki,Australia,436
Ford,Srilanka,1
Ford,India,164
Aston Martin,South Africa,285
Lexus,America,84
Lamborghini,Ireland,278
Chevrolet,Poland,204
Volkswagen,South Africa,391
Audi,America,106
Volkswagen,Ireland,205
Lincoln,Poland,447
BMW,South Africa,34
Hyundai,America,398
Dodge,Ireland,220
Subaru,Poland,384
GMC,South Africa,397
Volkswagen,America,254
Honda,Ireland,136
Volvo,Poland,175
BMW,South Africa,93
Aston Martin,America,309
Subaru,Ireland,13
Ford,Poland,371
Volkswagen,South Africa,449
Dodge,America,206
Dodge,Ireland,190
Chevrolet,Poland,170
Kia,South Africa,343
Mazda,America,421
Toyota,Ireland,445
Volvo,Poland,422
Ford,South Africa,113
Mitsubishi,America,463
Mercedes-Benz,Ireland,203
GMC,Poland,452
Chevrolet,South Africa,276
Acura,America,125
Ford,Ireland,388
Acura,Poland,204
Volkswagen,South Africa,92
Pontiac,America,169
Mazda,Ireland,310
Mercedes-Benz,Poland,349
Toyota,South Africa,405
Ford,America,201
Jeep,Ireland,91
Mercedes-Benz,Poland,413
Mazda,South Africa,419
Infiniti,America,37
Volvo,Ireland,288
Mazda,Poland,430
Ford,South Africa,44
Mercury,India,279
Land Rover,Australia,206
Land Rover,Srilanka,37
Volkswagen,India,438
Mitsubishi,Australia,230
Subaru,Srilanka,11
Infiniti,India,82
Chrysler,Australia,472
Audi,Srilanka,227
Plymouth,India,174
Honda,Australia,145
Ford,Srilanka,128
Volvo,India,206
Mercedes-Benz,Australia,423
BMW,Srilanka,268
Ford,India,478
Dodge,Australia,368
Chevrolet,Srilanka,145
Hyundai,India,301
Chrysler,Australia,332
Infiniti,Srilanka,223
Buick,India,492
Nissan,South Africa,113
Nissan,America,264
Mitsubishi,Ireland,416
Dodge,Poland,471
Toyota,South Africa,499
Toyota,America,383
Kia,Ireland,435
Mazda,Poland,299
Toyota,South Africa,91
Pontiac,America,418
Honda,Ireland,265
Kia,Poland,68
Chevrolet,South Africa,21
Dodge,America,16
Volkswagen,Ireland,248
